Gene	Mono_A375_1	Mono_A375_2	Mono_A375_3	CC_A375_1	CC_A375_2	CC_A375_3
RP11-445O3	0	2.008661306	2.942450184	2.984863563	0	3.077226507
RP11-445P17	0.990561611	2.008661306	1.961633456	0.994954521	1.951326653	3.077226507
RP11-445P19	0	2.008661306	0.980816728	0.994954521	0	1.025742169
RP11-446E24	0.990561611	1.004330653	0	0	0	1.025742169
RP11-446E9	6.933931276	4.017322611	3.923266912	1.989909042	5.853979958	3.077226507
RP11-446F17	0	0	0.980816728	0	0	0
RP11-446F3	0	0	0	0	0	0
RP11-446H18	4.952808055	2.008661306	0	1.989909042	2.926989979	5.128710844
RP11-446J8	3.962246444	4.017322611	3.923266912	2.984863563	1.951326653	2.051484338
RP11-446N19	1.981123222	8.034645222	4.90408364	6.964681646	7.805306611	12.30890603
RP11-446P9	0	0	0	0	0	0
RP11-447B18	0	0	0	0	0	0
RP11-447E20	0	0	0	0.994954521	0	0
RP11-447G11	0	0	0	0	0	0
RP11-447H19	3.962246444	1.004330653	2.942450184	1.989909042	1.951326653	0
RP11-447L10	0	0	0	0	0	0
RP11-447M12	0	0	0	0	0	0
RP11-447M4	0	0	0	0	0	0
RP11-448A19	90.14110659	102.4417266	81.40778843	107.4550883	109.2742925	111.8058964
RP11-448G15	8.915054498	21.09094371	14.71225092	1.989909042	0	2.051484338
RP11-448G4	1.981123222	1.004330653	0.980816728	0.994954521	0	2.051484338
RP11-448K10	0	0	0	0	0	0
RP11-448N11	0	0	0.980816728	0	0	1.025742169
RP11-448P19	0	0	0	0	0	0
RP11-449D8	0	0	0	0	0	0
RP11-449G16	0	0	0.980816728	0	0	0
RP11-449H15	0	0	0	0	0	0
RP11-449H3	0.990561611	0	0	0	0.975663326	2.051484338
RP11-449I17	0	0	0	0	0	0
RP11-449J1	0.990561611	0	0.980816728	0	0	0
RP11-449J10	0	0	0	0	0	0
RP11-449J21	0	0	0.980816728	0	0	0
RP11-449J3	0	0	0	0	0	0
RP11-449L13	0	0	0	0	1.951326653	0
RP11-449L23	0	0	0	0	0	0
RP11-449O16	0	0	0	0	0	0
RP11-449P1	0	0	0	0	0	0
RP11-449P15	18.82067061	24.10393567	25.50123493	17.90918138	15.61061322	10.25742169
RP11-44B19	0.990561611	0	0	0	0	0
RP11-44D19	0	0	0	0	0	0
RP11-44D5	0	0	0	0	0	0
RP11-44F14	0	0	0	0.994954521	0.975663326	0
RP11-44F21	0	0	0	0	0	0
RP11-44H4	0	0	0	0	0	0
RP11-44I10	0.990561611	1.004330653	0	0	0	0
RP11-44K6	0	0	0	0	0	0
RP11-44L9	0	0	0	0	0	0
RP11-44M6	0.990561611	1.004330653	0	1.989909042	0	0
RP11-44N11	0.990561611	0	0.980816728	4.974772604	0.975663326	2.051484338
RP11-44N12	0	0	0.980816728	0	0	1.025742169
RP11-44N17	0	0	0	0	0	0
RP11-44N21	22.78291705	19.0822824	14.71225092	14.92431781	11.70795992	13.3346482
RP11-44N22	21.79235544	29.12558893	15.69306765	44.77295344	41.95352303	45.13265543
RP11-450H5	0	0	0	0	0	0
RP11-450H6	0	0	0	0	0	0
RP11-451B8	33.67909477	25.10826632	27.46286839	30.84359015	32.19688977	32.8237494
RP11-451F14	0.990561611	0	0	0	1.951326653	0
RP11-451F20	0	0	0	0	0	0
RP11-451G4	0	1.004330653	0	0.994954521	0.975663326	0
RP11-451H23	0	0	0	0	0	0
RP11-451J24	0	0	0	0.994954521	0	0
RP11-451L19	0	0	0.980816728	0	0	0
RP11-451M19	0	0	0	0	0	0
RP11-451O13	0	0	0	0	0	0
RP11-451O18	0	0	0	0	0	0
RP11-452B18	0	0	0	0	0	0
RP11-452C13	0	0	0	0	0	0
RP11-452C8	0	0	0	0	0	0
RP11-452D12	0	0	0	0.994954521	0	2.051484338
RP11-452D2	3.962246444	3.012991958	0.980816728	9.949545208	2.926989979	7.180195182
RP11-452D21	0	0	0	0	0	0
RP11-452F19	185.2350212	173.7492029	187.3359951	186.0564954	171.7167454	188.7365591
RP11-452G18	0	5.021653264	4.90408364	4.974772604	1.951326653	4.102968675
RP11-452H21	0.990561611	0	0	0.994954521	0.975663326	0
RP11-452I5	0	0	0	0	0	0
RP11-452J21	0	0	0	0	0	0
RP11-452J6	0	0	0.980816728	0.994954521	2.926989979	2.051484338
RP11-452K12	2.971684833	6.025983917	5.884900369	5.969727125	5.853979958	5.128710844
RP11-452K20	0	0	0	0	0	0
RP11-452L6	119.8579549	102.4417266	116.7171906	188.0464044	194.1570019	193.8652699
RP11-453A12	0	0	0	0	0	0
RP11-453D16	0.990561611	0	0	0.994954521	0.975663326	0
RP11-453D21	0	0	0	0	0	0
RP11-453E17	1.981123222	5.021653264	2.942450184	7.959636167	2.926989979	2.051484338
RP11-453M23	0	0	0	0	0	0
RP11-453N18	0.990561611	1.004330653	0	0	0	0
RP11-453N3	0	0	0	0	0	0
RP11-453O22	0	0	0	0	0	0
RP11-453O5	0	0	0	0	0	0
RP11-454C18	0	0	0	0	0	0
RP11-454F8	0	0	0	1.989909042	0	1.025742169
RP11-454H13	0	1.004330653	0	0	0	0
RP11-454K7	1.981123222	0	0.980816728	0.994954521	1.951326653	1.025742169
RP11-454L9	1.981123222	1.004330653	0	0.994954521	1.951326653	0
RP11-454P21	1.981123222	0	1.961633456	0	0	0
RP11-454P7	2.971684833	6.025983917	3.923266912	0.994954521	0	3.077226507
RP11-455B2	0	0	0	0	0	0
RP11-455B3	0.990561611	1.004330653	0	0.994954521	0.975663326	2.051484338
RP11-455F5	12.87730094	19.0822824	12.75061747	14.92431781	9.756633263	12.30890603
RP11-455G16	3.962246444	1.004330653	2.942450184	0.994954521	3.902653305	6.154453013
RP11-455J15	0	0	0	0	0	0
RP11-455J20	29.71684833	34.1472422	27.46286839	21.88899946	12.68362324	20.51484338
RP11-455O6	0	0	0	0	0.975663326	0
RP11-456A14	0	0	0	0	0	0
RP11-456D7	0	1.004330653	0	0	0	0
RP11-456H18	0	0	1.961633456	0.994954521	0	0
RP11-456I15	0	0	0	0	0	0
RP11-456J20	0	0	0	0	0	0
RP11-456K23	1.981123222	3.012991958	2.942450184	0.994954521	0	2.051484338
RP11-456O19	5.943369666	5.021653264	5.884900369	5.969727125	3.902653305	4.102968675
RP11-456P18	20.80179383	17.0736211	14.71225092	15.91927233	28.29423646	16.4118747
RP11-457D2	0	0	0	0	0	0
RP11-457D20	0.990561611	0	0	0.994954521	0	0
RP11-457I16	0	0	0	0	0	0
RP11-457K10	0	0	0	0.994954521	0.975663326	1.025742169
RP11-457M11	0.990561611	2.008661306	0.980816728	0	0	1.025742169
RP11-457P14	0	0	0	0	0	0
RP11-458D21	104.9995308	111.4807025	141.2376088	133.3239058	116.1039358	147.7068723
RP11-458F8	61.41481988	60.25983917	70.61880442	70.64177098	92.688016	73.85343616
RP11-458I7	0.990561611	0	1.961633456	1.989909042	2.926989979	3.077226507
RP11-458K10	0	0	0	0	0	0
RP11-459A10	1.981123222	2.008661306	2.942450184	1.989909042	0	5.128710844
RP11-459C13	0	0	0	0	0	0
RP11-459D20	0	0	0	0	0	0
RP11-459D22	0.990561611	1.004330653	0.980816728	0	0	1.025742169
RP11-459E5	33.67909477	30.12991958	30.40531857	6.964681646	7.805306611	6.154453013
RP11-459F1	2.971684833	0	1.961633456	0	1.951326653	0
RP11-459F6	2.971684833	1.004330653	0	0.994954521	0.975663326	3.077226507
RP11-459I19	1.981123222	2.008661306	0	0	0	1.025742169
RP11-459J23	5.943369666	6.025983917	17.65470111	14.92431781	18.5376032	12.30890603
RP11-459K23	0	0	0	0	0	0
RP11-459O1	27.73572511	26.11259697	18.63551783	20.89404494	30.24556312	19.48910121
RP11-45A12	0	0	0	0	0	0
RP11-45A16	0	0	0	0.994954521	0	0
RP11-45D17	0	0	0	0	0	0
RP11-45F15	0	0	0	0	0	0
RP11-45H22	0	0	0	0	0	0
RP11-45I20	0.990561611	1.004330653	0.980816728	0.994954521	1.951326653	2.051484338
RP11-45J1	0	0	0	0	0	0
RP11-45K10	0	0	0	0	0	0
RP11-45L9	0	0	0	0.994954521	0	0
RP11-45M22	1.981123222	3.012991958	3.923266912	0.994954521	0.975663326	0
RP11-45P15	9.905616109	15.06495979	14.71225092	23.8789085	28.29423646	24.61781205
RP11-45P22	0	0	0	0.994954521	0	0
RP11-460B17	0	0	0	1.989909042	1.951326653	3.077226507
RP11-460E7	0	1.004330653	1.961633456	0	0	1.025742169
RP11-460H9	0	0	0	0	0	0
RP11-460I13	0	1.004330653	0	0.994954521	0	0
RP11-460I19	0	0	0	0	0	0
RP11-460N11	3.962246444	2.008661306	2.942450184	2.984863563	0.975663326	0
RP11-460N20	0.990561611	1.004330653	0.980816728	0	1.951326653	0
RP11-461A8	2.971684833	5.021653264	7.846533825	10.94449973	8.780969937	10.25742169
RP11-461F11	0	1.004330653	0	0.994954521	0.975663326	1.025742169
RP11-461F16	0	0	0	0.994954521	0	0
RP11-461K13	0	0	0	0	0	0
RP11-461L13	0	0	0.980816728	0	0.975663326	0
RP11-461L18	0	0	0	0	0	0
RP11-461M2	0.990561611	0	0	0	0	0
RP11-461O14	0	0	0	0	0	0
RP11-461O7	1.981123222	1.004330653	0	0	0.975663326	0
RP11-462B18	0.990561611	0	0	0.994954521	0	0
RP11-462D18	0	0	0	0	0	0
RP11-462G12	0	2.008661306	0.980816728	0	4.878316632	0
RP11-462G2	0.990561611	0	0.980816728	0	0	2.051484338
RP11-462G22	12.87730094	8.034645222	7.846533825	5.969727125	5.853979958	9.23167952
RP11-462L8	3.962246444	7.03031457	5.884900369	2.984863563	5.853979958	4.102968675
RP11-462P6	0	0	0	0	0	0
RP11-463C14	0	0	0	0	0	0
RP11-463C8	0	0	0	0	0	0
RP11-463D19	0	0	0	0	0	0
RP11-463H12	0	0	0	0	0	0
RP11-463H24	0	0	0	0	0	0
RP11-463I20	0	0	0	0	0	0
RP11-463J10	0	0	0.980816728	0.994954521	0	0
RP11-463J7	0	0	0	0	0	0
RP11-463M14	0	0	0	0	0	0
RP11-463M16	0	0	0.980816728	0	0	0
RP11-463O12	0	0	0	0	0	0
RP11-463O9	16.83954739	23.09960501	18.63551783	13.92936329	11.70795992	23.59206988
RP11-464C19	0	0	0	0	0	0
RP11-464D20	2.971684833	2.008661306	1.961633456	0.994954521	1.951326653	0
RP11-464F9	27.73572511	17.0736211	9.808167281	16.91422685	24.39158316	20.51484338
RP11-464I4	0	0	0	0	0	0
RP11-465B22	136.6975023	167.723219	170.6621107	105.4651792	114.1526092	112.8316386
RP11-465I4	0	0	0	0	0	0
RP11-465K16	0	0	0	0	0	0
RP11-465K4	0	0	0	0	0	0
RP11-465L10	0	0	0	0	0	0
RP11-465L8	0	0	0	0	0	0
RP11-465N4	5.943369666	8.034645222	8.827350553	3.979818083	2.926989979	10.25742169
RP11-466A19	0	0	0	0	0	0
RP11-466C23	0	0	0.980816728	0	0	0
RP11-466F5	14.85842416	17.0736211	19.61633456	39.79818083	65.36944286	51.28710844
RP11-466G12	0.990561611	3.012991958	1.961633456	1.989909042	0	1.025742169
RP11-466H18	9.905616109	8.034645222	8.827350553	5.969727125	9.756633263	6.154453013
RP11-466I1	0.990561611	0	0	2.984863563	4.878316632	6.154453013
RP11-466J24	0	0	0	0	0	0
RP11-466P24	0	0	0	0	0	0
RP11-467C18	0	0	0	0	0	0
RP11-467D10	0	0	0	0	0	0
RP11-467D18	0	2.008661306	0	1.989909042	0.975663326	0
RP11-467D6	14.85842416	11.04763718	17.65470111	22.88395398	17.56193987	21.54058555
RP11-467H10	6.933931276	10.04330653	3.923266912	4.974772604	4.878316632	7.180195182
RP11-467I17	0	0	0	0	0	0
RP11-467I20	0	1.004330653	0	0.994954521	0	0
RP11-467J12	0	0	0	0	0	0
RP11-467K18	0	0	0	0	0	0
RP11-467L13	1.981123222	2.008661306	1.961633456	2.984863563	3.902653305	6.154453013
RP11-467L19	0	0	0	0	0	0
RP11-467L24	0	0	0	0	0	0
RP11-467M13	0	0	0	0	0	0
RP11-467P9	2.971684833	1.004330653	0.980816728	0.994954521	3.902653305	0
RP11-468D11	0	0	0	0	0	0
RP11-468E2	7.924492887	14.06062914	7.846533825	2.984863563	5.853979958	3.077226507
RP11-468H14	0	2.008661306	0	0	3.902653305	0
RP11-468I15	0	0	0	0	0	0
RP11-468N14	0	0	0	0	0	0
RP11-468O2	2.971684833	1.004330653	1.961633456	0	0	0
RP11-469A15	0	0	0	0	0	0
RP11-469H8	0	2.008661306	1.961633456	1.989909042	1.951326653	0
RP11-469J4	0	0	0	0	0	0
RP11-469L4	0	0	0	0	0	0
RP11-469N6	0	0	0	0	0	0
RP11-46A10	13.86786255	25.10826632	23.53960147	16.91422685	20.48892985	20.51484338
RP11-46B11	0	0	0	0	0	0
RP11-46C24	99.05616109	99.42873463	73.56125461	151.2330872	132.6902124	149.7583567
RP11-46D6	11.88673933	8.034645222	10.78898401	4.974772604	3.902653305	9.23167952
RP11-46E17	0	0	0	0	0	0
RP11-46F15	4.952808055	2.008661306	3.923266912	0.994954521	1.951326653	4.102968675
RP11-46H11	11.88673933	13.05629849	19.61633456	16.91422685	26.34290981	25.64355422
RP11-46I1	0	0	0.980816728	0	0	1.025742169
RP11-46I8	0	0	0	0	0	0
RP11-46J23	0.990561611	1.004330653	0.980816728	0	1.951326653	1.025742169
RP11-46O21	0	0	0	0	0	0
RP11-46P12	0	0	0	0	0	0
RP11-470B22	0	0	0	0	0	0
RP11-470F18	0	0	0	0	0	0
RP11-470L19	0	0	0	0	0	0
RP11-470M17	0	0	0	0	0	0
RP11-470P21	0	0	0	0	0	0
RP11-471B18	0	0	0	0	0	0
RP11-471B22	0.990561611	1.004330653	1.961633456	0.994954521	2.926989979	1.025742169
RP11-471G13	1.981123222	1.004330653	0	0	2.926989979	0
RP11-471L13	0	0	0	0.994954521	0	0
RP11-471M2	54.4808886	58.25117786	65.71472078	89.54590688	87.80969937	65.64749881
RP11-471N19	0	0	0.980816728	0	0	0
RP11-472B18	3.962246444	4.017322611	3.923266912	0.994954521	0.975663326	5.128710844
RP11-472F14	0	0	0	0	0	0
RP11-472F19	0	0	0	0	0	0
RP11-472G21	0	0	0	0	0	0
RP11-472G23	0	0	0	0	0	0
RP11-472K22	0	0	0	0	0	0
RP11-472M19	1.981123222	0	0.980816728	2.984863563	4.878316632	5.128710844
RP11-472N13	26.74516349	47.20354068	48.06001968	5.969727125	4.878316632	5.128710844
RP11-472N19	0	0	0	0	0	0
RP11-473A10	0	0	0	0	0	0
RP11-473C18	0	0	0	0	0	0
RP11-473C19	0	0	0	0	0	0
RP11-473E2	0	3.012991958	0	0	0	0
RP11-473I1	742.9212082	705.0401183	667.9361918	640.7507114	666.3780519	666.7324098
RP11-473J6	0.990561611	0	0	0	0	0
RP11-473L15	0	0	0	0	0	0
RP11-473M10	0	0	0	0	0	0
RP11-473M14	0	0	0	0	0	0
RP11-473M20	16.83954739	10.04330653	11.76980074	16.91422685	14.63494989	11.28316386
RP11-473O4	1.981123222	1.004330653	2.942450184	0.994954521	1.951326653	0
RP11-473P24	0	0	0.980816728	0.994954521	0	0
RP11-474B12	0	0	0	0	0	0
RP11-474C8	0	0	0	0	0	0
RP11-474D1	0	0	0	0	0.975663326	0
RP11-474D14	0	0	0	0.994954521	0.975663326	0
RP11-474G23	1.981123222	1.004330653	2.942450184	2.984863563	0.975663326	3.077226507
RP11-474I11	0.990561611	0	0	0	0	0
RP11-474I16	1.981123222	2.008661306	4.90408364	0.994954521	3.902653305	1.025742169
RP11-474L11	0	0	0	0	0	0
RP11-474L23	1.981123222	2.008661306	0.980816728	1.989909042	0	1.025742169
RP11-474N24	0.990561611	1.004330653	0	0.994954521	0	2.051484338
RP11-474O21	66.36762793	75.32479896	59.82982041	3.979818083	0	0
RP11-474P2	2.971684833	5.021653264	9.808167281	6.964681646	5.853979958	8.205937351
RP11-475A13	0	0	0	0	0	0
RP11-475B2	0	0	0	0	0	0
RP11-475C16	161.4615426	176.7621949	176.5470111	171.1321776	168.7897555	162.0672627
RP11-475D10	0	0	0	0	0	0
RP11-475D12	0	0	0	0	0	0
RP11-475E11	0	0	0	0	0	0
RP11-475I24	0	0	0	0.994954521	2.926989979	0
RP11-475O23	5.943369666	12.05196783	1.961633456	3.979818083	2.926989979	1.025742169
RP11-475O6	0	0	0	0	0	0
RP11-476B1	0	0	0	0	0	0
RP11-476B13	0	0	0	0	0	0
RP11-476C8	0	2.008661306	0	0	0	0
RP11-476D10	0	0	0	0	0	0
RP11-476F14	0	0	0	0	0	0
RP11-476H20	0	0	0	1.989909042	0	0
RP11-476H24	0	0	0	0	0	0
RP11-476J6	0	0	0	0	0	0
RP11-476K15	11.88673933	21.09094371	12.75061747	10.94449973	17.56193987	8.205937351
RP11-476M19	0	0	0.980816728	0	0.975663326	0
RP11-477D19	37.64134121	49.21220199	38.2518524	45.76790796	35.12387975	27.69503856
RP11-477E3	0	0	0	0	0	0
RP11-477G18	0.990561611	1.004330653	0.980816728	2.984863563	1.951326653	1.025742169
RP11-477H21	2.971684833	2.008661306	3.923266912	2.984863563	0	1.025742169
RP11-477J21	0	2.008661306	0	0	1.951326653	0
RP11-477L16	0	0	0	0	0	0
RP11-477N3	1.981123222	3.012991958	1.961633456	4.974772604	3.902653305	2.051484338
RP11-478B11	0	0	0	0	0	0
RP11-478B9	2.971684833	0	0	3.979818083	0.975663326	1.025742169
RP11-478C1	0	0	0	0.994954521	0.975663326	0
RP11-478C19	0	1.004330653	0.980816728	0	0.975663326	2.051484338
RP11-478C6	3.962246444	4.017322611	1.961633456	2.984863563	4.878316632	7.180195182
RP11-478H13	0	0	0	0	0	0
RP11-478H16	0	0	1.961633456	0	0	0
RP11-478K15	0	0	0	0	0	0
RP11-478L17	0	0	0	0	0	0
RP11-478P10	0	0	0	0	0	0
RP11-479A21	0	0	0	0	0	0
RP11-479F13	0	0	0	0	0	0
RP11-479G22	33.67909477	31.13425024	29.42450184	8.954590688	7.805306611	5.128710844
RP11-479I16	0	0	0	0	0	0
RP11-479J7	0	0	0.980816728	0	0	0
RP11-479O16	0	0	0	0	0	0
RP11-47A17	0	0	0	0	0	0
RP11-47A8	202.0745686	204.8834532	186.3551783	280.5771749	236.110525	256.4355422
RP11-47F1	0	0	0	0	0	0
RP11-47G11	0	0	0	0	0	0
RP11-47G4	0	0	0	0	0	0
RP11-47I22	1.981123222	8.034645222	6.865717097	3.979818083	5.853979958	6.154453013
RP11-47J17	0.990561611	0	0	0	0	0
RP11-47L3	0	0	0	0	0	0
RP11-47P18	10.89617772	14.06062914	11.76980074	17.90918138	9.756633263	15.38613253
RP11-480A16	9.905616109	10.04330653	7.846533825	10.94449973	10.73229659	11.28316386
RP11-480C16	0	1.004330653	0	0	0	0
RP11-480C22	0	0	0	0.994954521	0	0
RP11-480D4	0	1.004330653	0	0	0.975663326	0
RP11-480G3	0	0	0	0	0	0
RP11-480G7	0	0	0.980816728	1.989909042	0	0
RP11-480I12	17.830109	20.08661306	14.71225092	9.949545208	5.853979958	10.25742169
RP11-480N24	0	0	1.961633456	0	0.975663326	1.025742169
RP11-480O10	0	0	0	0	0	0
RP11-481A20	0.990561611	2.008661306	0.980816728	1.989909042	0	0
RP11-481C4	0	0	0	0	0	0
RP11-481E4	0	1.004330653	0	0	0	0
RP11-481G8	0	0	0	0	0	0
RP11-481H12	0	0	0	0	0	0
RP11-481J13	0	0	0	0	0	0
RP11-481J2	0	0	0	0	0	0
RP11-481K16	0	0	0	0	0	0
RP11-481K9	0	1.004330653	0	0.994954521	0.975663326	0
RP11-481N16	0	0	0	0	0	0
RP11-482D24	4.952808055	2.008661306	2.942450184	3.979818083	6.829643284	3.077226507
RP11-482E14	0	0	0	0	0	0
RP11-482H16	0	0	0	0	0	0
RP11-482L11	0	0	0	0	0	0
RP11-482M8	8.915054498	5.021653264	3.923266912	14.92431781	6.829643284	5.128710844
RP11-483A20	0	0	0	0	0	0
RP11-483C6	0.990561611	0	0	1.989909042	0.975663326	2.051484338
RP11-483E23	1.981123222	0	0	0	0.975663326	0
RP11-483F11	1.981123222	1.004330653	2.942450184	0.994954521	4.878316632	1.025742169
RP11-483G21	0	1.004330653	0	0.994954521	0.975663326	1.025742169
RP11-483H20	0	0	0.980816728	5.969727125	0.975663326	2.051484338
RP11-483I13	19.81123222	12.05196783	10.78898401	10.94449973	12.68362324	10.25742169
RP11-483K5	0	0	0.980816728	1.989909042	0	0
RP11-483L5	1.981123222	2.008661306	0	0	0	1.025742169
RP11-483M24	0	0	0	0	0	0
RP11-483P21	10.89617772	12.05196783	17.65470111	5.969727125	7.805306611	9.23167952
RP11-484D2	0.990561611	2.008661306	2.942450184	0.994954521	0.975663326	0
RP11-484D4	0	0	0	0	0	0
RP11-484K9	1.981123222	1.004330653	0.980816728	0.994954521	3.902653305	0
RP11-484L7	0	0	0	0	0	0
RP11-484L8	0	1.004330653	2.942450184	1.989909042	0.975663326	2.051484338
RP11-484M3	0	0	0	0	0	0
RP11-484N16	0.990561611	0	0	0	0	0
RP11-484O2	0	0	0	0	0	0
RP11-484P15	0.990561611	0	0	1.989909042	0.975663326	0
RP11-485B17	0	0	0	0	0	0
RP11-485C11	0	0	0	0	0	0
RP11-485G7	1.981123222	5.021653264	4.90408364	1.989909042	0	0
RP11-485M7	0.990561611	3.012991958	0	0	0	0
RP11-485O10	0	0	0	0	0	0
RP11-485O14	0	0	0	0	0	0
RP11-486A14	0.990561611	6.025983917	6.865717097	1.989909042	3.902653305	7.180195182
RP11-486B10	0.990561611	2.008661306	2.942450184	0	0	1.025742169
RP11-486E2	0	0	0.980816728	0.994954521	0	0
RP11-486F17	0	1.004330653	0	0	0	0
RP11-486G15	47.54695732	54.23385525	41.19430258	72.63168002	42.92918636	57.44156146
RP11-486L19	0	0	0	0.994954521	0	0
RP11-486M23	16.83954739	15.06495979	16.67388438	14.92431781	15.61061322	17.43761687
RP11-486M3	0	0	0	0	0	0
RP11-486O12	14.85842416	15.06495979	18.63551783	15.91927233	20.48892985	17.43761687
RP11-486O13	0	0	0	0	0	0
RP11-486P11	0	0	0	0	0	0
RP11-487E1	0	0	0	0	0	0
RP11-487E13	0	0	0	0	0	0
RP11-487I5	0	0	0	0	0	0
RP11-488C13	21.79235544	23.09960501	32.36695203	19.89909042	7.805306611	16.4118747
RP11-488I20	91.1316682	89.3854281	73.56125461	18.9041359	12.68362324	13.3346482
RP11-488I4	0	0	0	0	0	0
RP11-488L1	0	0	0	0	0	0
RP11-488L18	312.0269074	344.4854139	352.1132054	262.6679935	277.0883847	282.0790964
RP11-488P3	0.990561611	2.008661306	1.961633456	1.989909042	0.975663326	5.128710844
RP11-489C13	0.990561611	0	0	0	0.975663326	0
RP11-489D6	0	0	0	0	0	0
RP11-489E7	7.924492887	11.04763718	8.827350553	7.959636167	5.853979958	5.128710844
RP11-489G11	0	0	0	0	0	0
RP11-489M13	0	0	0	0	0.975663326	0
RP11-489O18	0	0	0	0	0	0
RP11-48B14	2.971684833	1.004330653	2.942450184	2.984863563	4.878316632	4.102968675
RP11-48B3	38.63190283	32.13858089	48.06001968	46.76286248	42.92918636	40.00394459
RP11-48D4	0	0	0	0	0	0
RP11-48F14	0.990561611	0	0	0	0	0
RP11-48G14	0	0	0	0	0	0
RP11-48L13	0	0	0	0	0	0
RP11-490D19	0	0	0	0	0	0
RP11-490E15	0	0	0	0	0	0
RP11-490G2	0.990561611	0	2.942450184	4.974772604	4.878316632	1.025742169
RP11-490G8	0	2.008661306	0.980816728	0.994954521	0.975663326	2.051484338
RP11-490H24	0	3.012991958	0	1.989909042	0	1.025742169
RP11-490K7	0	3.012991958	1.961633456	0.994954521	0.975663326	0
RP11-490M8	111.933462	90.38975875	123.5829077	149.2431781	173.6680721	191.8137856
RP11-490O24	0	0	0	0	0	0
RP11-490O6	0	4.017322611	2.942450184	7.959636167	12.68362324	9.23167952
RP11-491F9	0.990561611	2.008661306	0	0.994954521	0	1.025742169
RP11-491H19	0	0	0	0	0	0
RP11-491H9	0	0	0	0	0	0
RP11-492A10	0	0	0	0	0	0
RP11-492D6	6.933931276	7.03031457	5.884900369	1.989909042	5.853979958	3.077226507
RP11-492E3	0	1.004330653	0	0	0	0
RP11-492I2	0	0	0	0	0	0
RP11-492I21	0	2.008661306	2.942450184	0.994954521	0.975663326	1.025742169
RP11-492L8	0	0	0	0	0	0
RP11-492M19	0	0	0	0	0	0
RP11-492M23	0	0	1.961633456	1.989909042	0.975663326	1.025742169
RP11-492O8	0	0	0	0	0	0
RP11-493E12	3.962246444	3.012991958	0.980816728	1.989909042	5.853979958	2.051484338
RP11-493E3	1.981123222	5.021653264	0.980816728	3.979818083	0.975663326	3.077226507
RP11-493G17	0	0	0	0	0	0
RP11-493L12	13.86786255	16.06929044	12.75061747	10.94449973	5.853979958	12.30890603
RP11-493P1	0	0	0	0	0	0
RP11-494H4	0.990561611	0	0	0	0	0
RP11-494I9	0	0	0	0	0	0
RP11-494K3	0.990561611	1.004330653	0	0	0	0
RP11-494M8	0.990561611	1.004330653	1.961633456	0.994954521	0.975663326	1.025742169
RP11-494O16	0.990561611	0	0	0.994954521	0	0
RP11-495K9	25.75460188	45.19487938	35.30940221	2.984863563	0.975663326	2.051484338
RP11-495O10	0	0	0	0	0	0
RP11-495O11	5.943369666	3.012991958	4.90408364	0	1.951326653	0
RP11-495P10	34.66965638	23.09960501	31.3861353	20.89404494	28.29423646	16.4118747
RP11-496B10	0	0	0.980816728	0	0.975663326	0
RP11-496D1	0	0	0	0	0	0
RP11-496D24	0.990561611	2.008661306	2.942450184	1.989909042	1.951326653	3.077226507
RP11-496H1	0.990561611	4.017322611	1.961633456	1.989909042	0	2.051484338
RP11-496H15	0	0	0.980816728	0	0	0
RP11-496I2	0	0	0	0	0	0
RP11-496I9	12.87730094	18.07795175	19.61633456	11.93945425	2.926989979	11.28316386
RP11-496N12	24.76404027	38.16456481	45.11756949	8.954590688	7.805306611	7.180195182
RP11-497D6	0	0	0	0	0	0
RP11-497E19	7.924492887	8.034645222	2.942450184	17.90918138	19.51326653	23.59206988
RP11-497G19	0	1.004330653	0	0	0	0
RP11-497H16	1.981123222	0	0	0.994954521	0	0
RP11-497H17	0.990561611	0	1.961633456	0.994954521	0	0
RP11-497J7	0	0	0	0	0	0
RP11-497K15	0	0	0	0	0	0
RP11-497K21	0	0	0	0	0	0
RP11-498B4	0	0	0	0	0	0
RP11-498C9	4.952808055	10.04330653	12.75061747	10.94449973	10.73229659	12.30890603
RP11-498D10	0	0	0.980816728	0	0	0
RP11-498E11	0.990561611	0	0	0.994954521	0	0
RP11-498E2	0	0	0	0.994954521	0	0
RP11-498J9	0.990561611	0	0	0	0	0
RP11-498M14	0	0	0	0	0	0
RP11-498M15	0	0	0	0	0	0
RP11-498M5	0	0	0	0	0	0
RP11-498P14	1.981123222	5.021653264	3.923266912	2.984863563	2.926989979	4.102968675
RP11-499E18	28.72628672	23.09960501	18.63551783	24.87386302	19.51326653	18.46335904
RP11-499F3	7.924492887	3.012991958	3.923266912	3.979818083	0.975663326	12.30890603
RP11-499O7	0	0	0	0	0	1.025742169
RP11-499P1	0	0	0	0	0	0
RP11-499P20	11.88673933	11.04763718	10.78898401	9.949545208	15.61061322	8.205937351
RP11-49C9	1.981123222	0	0.980816728	0	1.951326653	2.051484338
RP11-49G10	0	0	0	0	0	0
RP11-49I11	227.8291705	235.0133728	229.5111144	165.1624505	142.4468456	147.7068723
RP11-49I4	0	0	0	0	0	0
RP11-49K24	2.971684833	4.017322611	0	6.964681646	0	3.077226507
RP11-49K4	0	0	0	0	0	0
RP11-49L2	0	0	0	0	0	0
RP11-49O14	0.990561611	0	0.980816728	0	0	0
RP11-4B14	0	0	0	0	0	0
